name,canonical_smiles,formula,MW,MolLogP,TPSA,HBD,arom_N,rot_bonds,SA_score,max_sim_exp,min_sim_exp,dup_of_exp,max_sim_internal,crit_sim_exp_0.25_0.85,crit_logP_gt3,n_triazine_rings,n_pyridine_rings,model,design,run
claudescience_d3_04,CCCCCCCCN(CCCCCCCC)C(=O)c1cccc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)n1,C33H53N5O,535.8,8.45,71.9,0,4,16,3.07,0.529,0.164,False,0.64,True,True,1,1,claudescience,3,1
claudescience_d3_05,CCCCCCN(CCCCCC)C(=O)c1ccc2ccc3ccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)nc3c2n1,C36H48N6O,580.8,8.59,84.8,0,5,12,3.24,0.421,0.11,False,0.772,True,True,1,2,claudescience,3,1
claudescience_d3_06,CCCCC(CC)Cn1cc(-c2cccc(-c3cn(CC(CC)CCCC)nn3)n2)nn1,C25H39N7,437.6,6.03,74.3,0,7,14,3.67,0.36,0.129,False,0.351,True,True,0,1,claudescience,3,1
claudescience_d3_07,CCCCCCN(CCCCCC)C(=O)CN(CC(=O)N(CCCCCC)CCCCCC)Cc1ccccn1,C34H62N4O2,558.9,7.86,56.8,0,1,26,2.67,0.314,0.076,False,0.42,True,True,0,1,claudescience,3,1
claudescience_d3_08,CCCCCCCCn1cc(-c2cccc(C(=O)N(CC(CC)CCCC)CC(CC)CCCC)n2)nn1,C32H55N5O,525.8,8.58,63.9,0,4,21,3.61,0.344,0.089,False,0.552,True,True,0,1,claudescience,3,1
claudescience_d3_09,CCCCCCn1c(-c2cccc(-c3nc4ccccc4n3CCCCCC)n2)nc2ccccc21,C31H37N5,479.7,8.28,48.5,0,5,12,2.43,0.347,0.103,False,0.333,True,True,0,1,claudescience,3,1
claudescience_d3_10,CCCCCCCCn1ccc(-c2cccc(C(=O)N(CCCCCC)CCCCCC)n2)n1,C29H48N4O,468.7,7.91,51.0,0,3,19,2.56,0.288,0.099,False,0.733,True,True,0,1,claudescience,3,1
L1_DAPhen_EH_Bu,CCCCC(CC)CN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CC(CC)CCCC)nc3c2n1,C38H58N4O2,602.9,9.7,66.4,0,2,20,3.71,0.438,0.074,False,0.0,True,True,0,2,claudescience,3,2
L3_PyDA_EH_phenyl,CCCCC(CC)CN(C(=O)c1cccc(C(=O)N(CC(CC)CCCC)c2ccccc2)n1)c1ccccc1,C35H47N3O2,541.8,8.81,53.5,0,1,16,3.5,0.38,0.09,False,0.509,True,True,0,1,claudescience,3,2
L4_Triazinyl_picolinamide,CCCCC(CC)CN(CC(CC)CCCC)C(=O)c1cccc(-c2nnc(CCC)c(CCC)n2)n1,C31H51N5O,509.8,7.71,71.9,0,4,18,3.76,0.51,0.137,False,0.5,True,True,1,1,claudescience,3,2
L6_Bipy_dicarboxamide,CCCCC(CC)CN(CCCC)C(=O)c1cccc(-c2cccc(C(=O)N(CCCC)CC(CC)CCCC)n2)n1,C36H58N4O2,578.9,9.06,66.4,0,2,21,3.65,0.429,0.088,False,0.723,True,True,0,2,claudescience,3,2
L7_Phen_amide_CyMe4Tz,CCCCC(CC)CN(CC(CC)CCCC)C(=O)c1ccc2ccc3ccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)nc3c2n1,C40H56N6O,636.9,9.86,84.8,0,5,14,4.21,0.387,0.103,False,0.59,True,True,1,2,claudescience,3,2
L8_Py_bisacetamide,CCCCCCN(CCCCCC)C(=O)Cc1cccc(CC(=O)N(CCCCCC)CCCCCC)n1,C33H59N3O2,529.9,8.15,53.5,0,1,24,2.53,0.286,0.083,False,0.377,True,True,0,1,claudescience,3,2
L9_Triazolyl_py_amide,CCCCC(CC)CN(CC(CC)CCCC)C(=O)c1cccc(-c2cn(CC(C)(C)C)nn2)n1,C29H49N5O,483.7,7.26,63.9,0,4,15,3.76,0.339,0.105,False,0.638,True,True,0,1,claudescience,3,2
L10_Bzimid_py_amide,CCCCC(CC)CN(CC(CC)CCCC)C(=O)c1cccc(-c2nc3ccccc3n2CC(C)(C)C)n1,C34H52N4O,532.8,9.02,51.0,0,3,15,3.62,0.323,0.111,False,0.632,True,True,0,1,claudescience,3,2
L11_Bipy_Tz_amide,CCCCC(CC)CN(CCCC)C(=O)c1cccc(-c2cccc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)n1,C34H48N6O,556.8,7.8,84.8,0,5,12,3.73,0.492,0.173,False,0.706,True,True,1,2,claudescience,3,2
L12_Pyrazolyl_py_amide,CCCCC(CC)CN(CC(CC)CCCC)C(=O)c1cccc(-c2cc(C(C)(C)C)n(CC(C)(C)C)n2)n1,C34H58N4O,538.9,9.16,51.0,0,3,15,3.85,0.328,0.103,False,0.667,True,True,0,1,claudescience,3,2
DPA-1,CCCCCCN(C(=O)c1cccc(C(=O)N(CCCCCC)c2ccccc2)n1)c1ccccc1,C31H39N3O2,485.7,7.54,53.5,0,1,14,2.38,0.269,0.097,False,0.0,True,True,0,1,claudescience,3,3
DAPhen-2,CCCCC(CC)CN(C(=O)c1ccc2ccc3ccc(C(=O)N(CC(CC)CCCC)c4ccc(C)cc4)nc3c2n1)c1ccc(C)cc1,C44H54N4O2,670.9,11.13,66.4,0,2,16,3.8,0.352,0.069,False,0.386,True,True,0,2,claudescience,3,3
BiPyDA-3,CCCCCCCCN(CCCCCCCC)C(=O)c1cccc(-c2cccc(C(=O)N(CCCCCCCC)CCCCCCCC)n2)n1,C44H74N4O2,691.1,12.47,66.4,0,2,31,2.67,0.362,0.1,False,0.581,True,True,0,2,claudescience,3,3
TzPA-4,CCCCCCCCN(CCCCCCCC)C(=O)c1cccc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)n1,C33H53N5O,535.8,8.45,71.9,0,4,16,3.07,0.529,0.164,False,0.64,True,True,1,1,claudescience,3,3
BTzP-5,CCCCC(CC)Cn1cc(-c2cccc(-c3cn(CC(CC)CCCC)nn3)n2)nn1,C25H39N7,437.6,6.03,74.3,0,7,14,3.67,0.36,0.129,False,0.296,True,True,0,1,claudescience,3,3
BTPhen-6,CC1(C)CC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CC7(C)C)nc5c4n3)nnc21,C32H34N8,530.7,6.4,103.1,0,8,2,3.58,0.553,0.017,False,0.362,True,True,2,2,claudescience,3,3
BTP-7,CC1(C)CC(C)(C)c2nc(-c3cccc(-c4nnc5c(n4)C(C)(C)CC5(C)C)n3)nnc21,C25H31N7,429.6,4.7,90.2,0,7,2,3.64,0.781,0.018,False,0.706,True,True,2,1,claudescience,3,3
PzPA-8,CCCCC(CC)CN(CC(CC)CCCC)C(=O)c1cccc(-c2cc(C(C)(C)C)[nH]n2)n1,C29H48N4O,468.7,7.64,61.9,1,3,14,3.66,0.35,0.093,False,0.466,True,True,0,1,claudescience,3,3
PyMal-9,CCCCC(CC)CN(CC(CC)CCCC)C(=O)C(Cc1ccccn1)C(=O)N(CC(CC)CCCC)CC(CC)CCCC,C41H75N3O2,642.1,10.76,53.5,0,1,28,4.3,0.42,0.071,False,0.382,True,True,0,1,claudescience,3,3
TzBiPy-10,CCCCCCc1nnc(-c2cccc(-c3ccccn3)n2)nc1CCCCCC,C25H33N5,403.6,6.24,64.5,0,5,12,2.58,0.795,0.097,False,0.333,True,True,1,2,claudescience,3,3
A_dipicolinamide_EH,CCCCC(CC)CN(CC(CC)CCCC)C(=O)c1cccc(C(=O)N(CC(CC)CCCC)CC(CC)CCCC)n1,C39H71N3O2,614.0,10.83,53.5,0,1,26,4.04,0.488,0.079,False,0.0,True,True,0,1,claudescience,3,4
C_triazinylpy_amide,CCCCCCCCN(CCCCCCCC)C(=O)c1cccc(-c2nnc(CCC)c(CCC)n2)n1,C31H51N5O,509.8,8.0,71.9,0,4,20,2.8,0.565,0.147,False,0.404,True,True,1,1,claudescience,3,4
D_CyMe4triazinyl_phen_amide,CCCCCCN(CCCCCC)C(=O)c1ccc2ccc3ccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)nc3c2n1,C36H48N6O,580.8,8.59,84.8,0,5,12,3.24,0.421,0.11,False,0.492,True,True,1,2,claudescience,3,4
E_bipy66_diamide_hex,CCCCCCN(CCCCCC)C(=O)c1cccc(-c2cccc(C(=O)N(CCCCCC)CCCCCC)n2)n1,C36H58N4O2,578.9,9.35,66.4,0,2,23,2.58,0.362,0.1,False,0.696,True,True,0,2,claudescience,3,4
F_MIDOA_oct,CCCCCCCCN(CCCCCCCC)C(=O)CN(C)CC(=O)N(CCCCCCCC)CCCCCCCC,C37H75N3O2,594.0,10.02,43.9,0,0,32,2.29,0.359,0.017,False,0.39,True,True,0,0,claudescience,3,4
G_pyrazolylpy_amide_EH,CCCCC(CC)CN(CC(CC)CCCC)C(=O)c1cccc(-c2cc(C(C)(C)C)[nH]n2)n1,C29H48N4O,468.7,7.64,61.9,1,3,14,3.66,0.35,0.093,False,0.642,True,True,0,1,claudescience,3,4
H_BTP_4carboxamide,CCCCCCN(CCCCCC)C(=O)c1cc(-c2nnc(CCC)c(CCC)n2)nc(-c2nnc(CCC)c(CCC)n2)c1,C36H56N8O,616.9,8.2,110.5,0,7,21,3.28,0.478,0.148,False,0.686,True,True,2,1,claudescience,3,4
I_dipicolinamide_N_aryl,CCCCCCCCN(C(=O)c1cccc(C(=O)N(CCCCCCCC)c2ccccc2)n1)c1ccccc1,C35H47N3O2,541.8,9.1,53.5,0,1,18,2.42,0.269,0.097,False,0.581,True,True,0,1,claudescience,3,4
J_CyMe4triazinyl_bipy_amide,CCCCCCN(CCCCCC)C(=O)c1cccc(-c2cccc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)n1,C34H48N6O,556.8,7.95,84.8,0,5,13,3.17,0.569,0.159,False,0.746,True,True,1,2,claudescience,3,4
L_phen29_diamide_EH,CCCCC(CC)CN(CC(CC)CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CC(CC)CCCC)CC(CC)CCCC)nc3c2n1,C46H74N4O2,715.1,12.53,66.4,0,2,26,4.24,0.467,0.077,False,0.756,True,True,0,2,claudescience,3,4
A_dipicolinamide_hexyl,CCCCCCN(CCCCCC)C(=O)c1cccc(C(=O)N(CCCCCC)CCCCCC)n1,C31H55N3O2,501.8,8.29,53.5,0,1,22,2.39,0.298,0.086,False,0.0,True,True,0,1,claudescience,3,5
B_phenDA_2EH,CCCCC(CC)CN(CC(CC)CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CC(CC)CCCC)CC(CC)CCCC)nc3c2n1,C46H74N4O2,715.1,12.53,66.4,0,2,26,4.24,0.467,0.077,False,0.426,True,True,0,2,claudescience,3,5
C_triazinyl_picolinamide,CCCCCCCCN(CCCCCCCC)C(=O)c1cccc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)n1,C33H53N5O,535.8,8.45,71.9,0,4,16,3.07,0.529,0.164,False,0.58,True,True,1,1,claudescience,3,5
D_bipy_dicarboxamide_2EH,CCCCC(CC)CN(CC(CC)CCCC)C(=O)c1cccc(-c2cccc(C(=O)N(CC(CC)CCCC)CC(CC)CCCC)n2)n1,C44H74N4O2,691.1,11.89,66.4,0,2,27,4.18,0.457,0.092,False,0.705,True,True,0,2,claudescience,3,5
F_bis_triazolyl_pyridine_amide,CCCCN(CCCC)C(=O)Cn1cc(-c2cccc(-c3cn(CC(=O)N(CCCC)CCCC)nn3)n2)nn1,C29H45N9O2,551.7,4.46,114.9,0,7,18,3.02,0.34,0.123,False,0.4,True,True,0,1,claudescience,3,5
G_triazine_carboxamide_hybrid,CCCCCCc1nnc(-c2cccc(-c3nnc(C(=O)N(CCCC)CCCC)c(CCCCCC)n3)n2)nc1CCCCCC,C38H60N8O,645.0,9.2,110.5,0,7,24,3.27,0.638,0.162,False,0.484,True,True,2,1,claudescience,3,5
I_phen_amide_triazine_hybrid,CCCCCCN(CCCCCC)C(=O)c1ccc2ccc3ccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)nc3c2n1,C36H48N6O,580.8,8.59,84.8,0,5,12,3.24,0.421,0.11,False,0.772,True,True,1,2,claudescience,3,5
M_pyrazolyl_pyridine_amide,CCCCN(CCCC)C(=O)c1cc(-c2cccc(-c3cc(C(=O)N(CCCC)CCCC)n(C)n3)n2)n(C)n1,C31H47N7O2,549.8,5.97,89.2,0,5,16,2.98,0.274,0.11,False,0.444,True,True,0,1,claudescience,3,5
Q_terpy_monoamide,CCCCCCCCN(CCCCCCCC)C(=O)c1cccc(-c2cccc(-c3ccccn3)n2)n1,C32H44N4O,500.7,8.37,59.0,0,3,17,2.53,0.333,0.121,False,0.69,True,True,0,3,claudescience,3,5
R_amide_DGA_pyridine_tetra,CCCCCCCCN(CCCCCCCC)C(=O)c1cccc(CN(CC(=O)N(CCCC)CCCC)CC(=O)N(CCCC)CCCC)n1,C43H79N5O3,714.1,9.9,77.1,0,1,33,3.0,0.291,0.071,False,0.674,True,True,0,1,claudescience,3,5
CyMe4-BTPhen,CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,C34H38N8,558.7,7.19,103.1,0,8,2,3.46,0.686,0.017,False,0.0,True,True,2,2,claudescience,4,1
Camphor-BTPhen,CC12CCC(c3nnc(-c4ccc5ccc6ccc(-c7nnc8c(n7)C7(C)CCC8C7(C)C)nc6c5n4)nc31)C2(C)C,C34H34N8,554.7,6.84,103.1,0,8,2,5.52,0.762,0.015,False,0.545,True,True,2,2,claudescience,4,1
TEtCy-BTBP,CCC1(CC)CCC(CC)(CC)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(CC)(CC)CCC6(CC)CC)n4)n3)nnc21,C40H54N8,646.9,9.67,103.1,0,8,11,3.9,0.605,0.052,False,0.409,True,True,2,2,claudescience,4,1
Dispiro-BTBP,c1cc(-c2cccc(-c3nnc4c(n3)C3(CCCCC3)CCC43CCCCC3)n2)nc(-c2nnc3c(n2)C2(CCCCC2)CCC32CCCCC2)c1,C44H54N8,695.0,10.24,103.1,0,8,3,4.53,0.622,0.0,False,0.537,True,True,2,2,claudescience,4,1
diTBu-BTBP,CC(C)(C)c1nnc(-c2cccc(-c3cccc(-c4nnc(C(C)(C)C)c(C(C)(C)C)n4)n3)n2)nc1C(C)(C)C,C32H42N8,538.7,7.04,103.1,0,8,3,3.03,0.447,0.038,False,0.415,True,True,2,2,claudescience,4,1
BisArTBu-BTBP,CC(C)(C)c1ccc(-c2nnc(-c3cccc(-c4cccc(-c5nnc(-c6ccc(C(C)(C)C)cc6)c(-c6ccc(C(C)(C)C)cc6)n5)n4)n3)nc2-c2ccc(C(C)(C)C)cc2)cc1,C56H58N8,843.1,13.71,103.1,0,8,7,3.03,0.386,0.034,False,0.526,True,True,2,2,claudescience,4,1
CyMe4-BathoBTPhen,CC1(C)CCC(C)(C)c2nc(-c3cc(-c4ccccc4)c4ccc5c(-c6ccccc6)cc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,C46H46N8,710.9,10.52,103.1,0,8,4,3.54,0.558,0.015,False,0.581,True,True,2,2,claudescience,4,1
CyMe4-diHexylBTBP,CCCCCCc1ccc(-c2ccc(CCCCCC)c(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc1-c1nnc2c(n1)C(C)(C)CCC2(C)C,C44H62N8,703.0,10.79,103.1,0,8,13,3.78,0.489,0.094,False,0.479,True,True,2,2,claudescience,4,1
Dispiro-BTPhen,c1cc2ccc3ccc(-c4nnc5c(n4)C4(CCCCC4)CCC54CCCCC4)nc3c2nc1-c1nnc2c(n1)C1(CCCCC1)CCC21CCCCC1,C46H54N8,719.0,10.88,103.1,0,8,2,4.61,0.419,0.0,False,0.703,True,True,2,2,claudescience,4,1
TEtCy-tBuBTP,CCC1(CC)CCC(CC)(CC)c2nc(-c3cc(C(C)(C)C)cc(-c4nnc5c(n4)C(CC)(CC)CCC5(CC)CC)n3)nnc21,C39H59N7,626.0,9.9,90.2,0,7,10,4.08,0.619,0.049,False,0.634,True,True,2,1,claudescience,4,1
"4,4'-dihexyl-CyMe4-BTBP",CCCCCCc1cc(-c2cc(CCCCCC)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,C44H62N8,703.0,10.79,103.1,0,8,13,3.68,0.605,0.133,False,0.0,True,True,2,2,claudescience,4,2
cycloheptane-fused-BTPhen,CC1(C)CCCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCCC7(C)C)nc5c4n3)nnc21,C36H42N8,586.8,7.97,103.1,0,8,2,3.51,0.605,0.017,False,0.42,True,True,2,2,claudescience,4,2
diisobutyl-BTBP,CC(C)Cc1nnc(-c2cccc(-c3cccc(-c4nnc(CC(C)C)c(CC(C)C)n4)n3)n2)nc1CC(C)C,C32H42N8,538.7,6.64,103.1,0,8,11,3.07,0.556,0.055,False,0.245,True,True,2,2,claudescience,4,2
CyMe4C5-BTPhen,CC1(C)CC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CC7(C)C)nc5c4n3)nnc21,C32H34N8,530.7,6.4,103.1,0,8,2,3.58,0.553,0.017,False,0.771,True,True,2,2,claudescience,4,2
bis(2-ethylhexyl)-BTBP,CCCCC(CC)Cc1nnc(-c2cccc(-c3cccc(-c4nnc(CC(CC)CCCC)c(CC(CC)CCCC)n4)n3)n2)nc1CC(CC)CCCC,C48H74N8,763.2,12.88,103.1,0,8,27,4.56,0.595,0.19,False,0.625,True,True,2,2,claudescience,4,2
"4,4'-diphenyl-CyMe4-BTBP",CC1(C)CCC(C)(C)c2nc(-c3cc(-c4ccccc4)cc(-c4cc(-c5ccccc5)cc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,C44H46N8,686.9,9.88,103.1,0,8,5,3.43,0.684,0.016,False,0.553,True,True,2,2,claudescience,4,2
asym-CyMe4/dipentyl-BTBP,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)n2)nc1CCCCC,C34H44N8,564.8,7.66,103.1,0,8,11,3.4,0.721,0.091,False,0.608,True,True,2,2,claudescience,4,2
"4,4'-di-tBu-dipropyl-BTBP",CCCc1nnc(-c2cc(C(C)(C)C)cc(-c3cc(C(C)(C)C)cc(-c4nnc(CCC)c(CCC)n4)n3)n2)nc1CCC,C36H50N8,594.9,8.25,103.1,0,8,11,3.24,0.595,0.07,False,0.364,True,True,2,2,claudescience,4,2
dispirocyclohexyl-BTBP,c1cc(-c2cccc(-c3nnc4c(n3)C3(CCCCC3)CCC43CCCCC3)n2)nc(-c2nnc3c(n2)C2(CCCCC2)CCC32CCCCC2)c1,C44H54N8,695.0,10.24,103.1,0,8,3,4.53,0.622,0.0,False,0.48,True,True,2,2,claudescience,4,2
dibutyl-BTPhen,CCCCc1nnc(-c2ccc3ccc4ccc(-c5nnc(CCCC)c(CCCC)n5)nc4c3n2)nc1CCCC,C34H42N8,562.8,7.86,103.1,0,8,14,3.03,0.632,0.111,False,0.48,True,True,2,2,claudescience,4,2
D1,Cc1c(C)c2ccc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)nc2c2nc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)ccc12,C36H42N8,586.8,7.8,103.1,0,8,2,3.62,0.615,0.016,False,0.0,True,True,2,2,claudescience,4,3
D2,CCCc1cc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)nc2c1ccc1c(CCC)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)nc12,C40H50N8,642.9,9.09,103.1,0,8,6,3.78,0.522,0.062,False,0.609,True,True,2,2,claudescience,4,3
D3,CCC1(CC)CCC(CC)(CC)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(CC)(CC)CCC6(CC)CC)n4)n3)nnc21,C40H54N8,646.9,9.67,103.1,0,8,11,3.9,0.605,0.052,False,0.375,True,True,2,2,claudescience,4,3
D4,c1cc(-c2cccc(-c3nnc4c(n3)C3(CCCC3)CCC43CCCC3)n2)nc(-c2nnc3c(n2)C2(CCCC2)CCC32CCCC2)c1,C40H46N8,638.9,8.68,103.1,0,8,3,4.54,0.639,0.0,False,0.55,True,True,2,2,claudescience,4,3
D5,CC(C)(C)c1nnc(-c2cccc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCCC5(C)C)n3)n2)nc1C(C)(C)C,C33H42N8,550.8,7.18,103.1,0,8,3,3.48,0.683,0.03,False,0.522,True,True,2,2,claudescience,4,3
D6,c1cc2ccc3ccc(-c4nnc5c(n4)C4(CCCC4)CCC54CCCCC4)nc3c2nc1-c1nnc2c(n1)C1(CCCC1)CCC21CCCCC1,C44H50N8,690.9,10.1,103.1,0,8,2,4.61,0.419,0.0,False,0.676,True,True,2,2,claudescience,4,3
D7,CC(C)(C)c1ccc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)nc1-c1nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)ccc1C(C)(C)C,C40H54N8,646.9,9.14,103.1,0,8,3,3.78,0.6,0.016,False,0.568,True,True,2,2,claudescience,4,3
D8,CC(C)(C)c1nnc(-c2cccc(-c3cccc(-c4nnc(C(C)(C)C)c(C(C)(C)C)n4)n3)n2)nc1C(C)(C)C,C32H42N8,538.7,7.04,103.1,0,8,3,3.03,0.447,0.038,False,0.65,True,True,2,2,claudescience,4,3
D9,CCC1(CC)CCC(CC)(CC)c2nc(-c3cc(C)cc(-c4cccc(-c5cc(C)cc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)n5)n4)n3)nnc21,C43H53N9,696.0,9.78,116.0,0,9,8,4.02,0.682,0.043,False,0.689,True,True,2,3,claudescience,4,3
D10,Cc1cc(-c2cc(C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc(C(C)C)c(C(C)C)n2)c1,C32H40N8,536.7,7.06,103.1,0,8,5,3.56,0.769,0.03,False,0.566,True,True,2,2,claudescience,4,3
1_CyEt4-BTBP,CCC1(CC)CCC(CC)(CC)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(CC)(CC)CCC6(CC)CC)n4)n3)nnc21,C40H54N8,646.9,9.67,103.1,0,8,11,3.9,0.605,0.052,False,0.0,True,True,2,2,claudescience,4,4
2_CyEt4-BTPhen,CCC1(CC)CCC(CC)(CC)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(CC)(CC)CCC7(CC)CC)nc5c4n3)nnc21,C42H54N8,670.9,10.31,103.1,0,8,10,3.95,0.409,0.051,False,0.711,True,True,2,2,claudescience,4,4
3_dispiroCy-BTBP,c1cc(-c2cccc(-c3nnc4c(n3)C3(CCCCC3)CCC43CCCCC3)n2)nc(-c2nnc3c(n2)C2(CCCCC2)CCC32CCCCC2)c1,C44H54N8,695.0,10.24,103.1,0,8,3,4.53,0.622,0.0,False,0.537,True,True,2,2,claudescience,4,4
4_neopentyl-BTBP,CC(C)(C)Cc1nnc(-c2cccc(-c3cccc(-c4nnc(CC(C)(C)C)c(CC(C)(C)C)n4)n3)n2)nc1CC(C)(C)C,C36H50N8,594.9,8.2,103.1,0,8,7,3.29,0.556,0.055,False,0.419,True,True,2,2,claudescience,4,4
"5_4,4'-dioctyl-CyMe4BTBP",CCCCCCCCc1cc(-c2cc(CCCCCCCC)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,C48H70N8,759.1,12.35,103.1,0,8,17,3.68,0.605,0.133,False,0.365,True,True,2,2,claudescience,4,4
"6_4,4'-diphenyl-CyMe4BTBP",CC1(C)CCC(C)(C)c2nc(-c3cc(-c4ccccc4)cc(-c4cc(-c5ccccc5)cc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,C44H46N8,686.9,9.88,103.1,0,8,5,3.43,0.684,0.016,False,0.553,True,True,2,2,claudescience,4,4
7_CpMe4-BTBP,CC1(C)CC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CC6(C)C)n4)n3)nnc21,C30H34N8,506.7,5.77,103.1,0,8,3,3.54,0.812,0.018,False,0.564,True,True,2,2,claudescience,4,4
8_asym-CyMe4/dineopentyl,CC(C)(C)Cc1nnc(-c2cccc(-c3cccc(-c4nnc5c(n4)C(C)(C)CCC5(C)C)n3)n2)nc1CC(C)(C)C,C34H44N8,564.8,7.37,103.1,0,8,5,3.58,0.707,0.045,False,0.707,True,True,2,2,claudescience,4,4
9_hexyl-bipy-CyMe4-BTBP,CCCCCCc1ccc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)nc1-c1nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)ccc1CCCCCC,C44H62N8,703.0,10.79,103.1,0,8,13,3.75,0.522,0.094,False,0.633,True,True,2,2,claudescience,4,4
10_CyBu4-BTBP,CCCCC1(CCCC)CCC(CCCC)(CCCC)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,C44H62N8,703.0,11.23,103.1,0,8,15,3.89,0.69,0.092,False,0.644,True,True,2,2,claudescience,4,4
tBu2-CyMe4-BTPhen,CC(C)(C)c1cc2ccc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)nc2c2nc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)ccc12,C38H46N8,614.8,8.48,103.1,0,8,2,3.8,0.531,0.014,False,0.0,True,True,2,2,claudescience,4,5
CyMe4C7-BTPhen,CC1(C)CCCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCCC7(C)C)nc5c4n3)nnc21,C36H42N8,586.8,7.97,103.1,0,8,2,3.51,0.605,0.017,False,0.609,True,True,2,2,claudescience,4,5
Camph-BTPhen,CC12CCC(c3nnc(-c4ccc5ccc6ccc(-c7nnc8c(n7)C7(C)CCC8C7(C)C)nc6c5n4)nc31)C2(C)C,C34H34N8,554.7,6.84,103.1,0,8,2,5.52,0.762,0.015,False,0.522,True,True,2,2,claudescience,4,5
Neo-BTPhen,CC(C)(C)Cc1nnc(-c2ccc3ccc4ccc(-c5nnc(CC(C)(C)C)c(CC(C)(C)C)n5)nc4c3n2)nc1CC(C)(C)C,C38H50N8,618.9,8.84,103.1,0,8,6,3.35,0.4,0.055,False,0.419,True,True,2,2,claudescience,4,5
OHex2-CyMe4-BTBP,CCCCCCOc1cc(-c2cc(OCCCCCC)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,C44H62N8O2,735.0,10.46,121.6,0,8,15,3.71,0.578,0.094,False,0.407,True,True,2,2,claudescience,4,5
EH2-CyMe4-BTBP,CCCCC(CC)Cc1cc(-c2cc(CC(CC)CCCC)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,C48H70N8,759.1,12.06,103.1,0,8,15,4.62,0.542,0.141,False,0.574,True,True,2,2,claudescience,4,5
Spiro-BTBP,c1cc(-c2cccc(-c3nnc4c(n3)C3(CCCC3)CCC43CCCC3)n2)nc(-c2nnc3c(n2)C2(CCCC2)CCC32CCCC2)c1,C40H46N8,638.9,8.68,103.1,0,8,3,4.54,0.639,0.0,False,0.442,True,True,2,2,claudescience,4,5
